source_id,nbs_id,family,tables,citation,doi,url,access_status,blocker,access_route,target_library_path,status,assigned,date_added,note
anr_success_drone_field_2019,forest_restoration,assisted_regeneration,T6,"Evaluating success of various restorative interventions through drone- and field-collected data. Restoration Ecology, 2019.",10.1111/rec.13025,https://www.researchgate.net/publication/335776882_Evaluating_success_of_various_restorative_interventions_through_drone-and_field-collected_data_using_six_putative_framework_species_in_Argentinian_Patagonia,oa,OA (websearch:researchgate/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/anr_success_drone_field_2019.pdf,pending,Namita-J,2026-08-05,T6 restoration-success + spatial monitoring content. Namita-J to acquire if drone-based success metrics needed; med priority. | free PDF via researchgate [med]: https://www.researchgate.net/publication/335776882_Evaluating_success_of_various_restorative_interventions_through_drone-and_field-collected_data_using_six_putative_framework_species_in_Argentinian_Patagonia
anr_degraded_seasonal_forest_1997,forest_restoration,assisted_regeneration,T3,Elliott et al. (1997) Understanding and assisting natural regeneration processes in degraded seasonal evergreen forest. Forest Ecology and Management.,10.1016/s0378-1127(97)00206-5,https://cdn.forru.org/publication-files/forru-0000101-0001-en.pdf,oa,OA (websearch:agency/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/anr_degraded_seasonal_forest_1997.pdf,pending,Namita-J,2026-08-05,Seminal ANR-process source; paywalled Elsevier. Namita-J to acquire via institutional access + upload to SharePoint library/forest_restoration/. | free PDF via agency [high]: https://cdn.forru.org/publication-files/forru-0000101-0001-en.pdf
framework_sp_seedling_recruit_dryforest_2009,forest_restoration,assisted_regeneration,T3,Bird communities and seedling recruitment in restoring seasonally dry forest using the framework species method (2009). New Forests.,10.1007/s11056-009-9133-z,https://www.researchgate.net/publication/226968766_Bird_communities_and_seedling_recruitment_in_restoring_seasonally_dry_forest_using_the_framework_species_method_in_Northern_Thailand,oa,OA (websearch:researchgate/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/framework_sp_seedling_recruit_dryforest_2009.pdf,pending,Namita-J,2026-08-05,Springer paywall. LMIC dry-forest drought relevance for T3. Namita-J to acquire. | free PDF via researchgate [med]: https://www.researchgate.net/publication/226968766_Bird_communities_and_seedling_recruitment_in_restoring_seasonally_dry_forest_using_the_framework_species_method_in_Northern_Thailand
survival_nr_ecological_restoration_2021,forest_restoration,assisted_regeneration,T3,"Survival, seedlings growth and natural regeneration in areas under ecological restoration (2021). Austral Ecology.",10.1111/aec.13114,https://www.researchgate.net/publication/355177761_Survival_seedlings_growth_and_natural_regeneration_in_areas_under_ecological_restoration_in_a_sandy_coastal_plain_restinga_of_southeastern_Brazil,oa,OA (websearch:researchgate/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/survival_nr_ecological_restoration_2021.pdf,pending,Namita-J,2026-08-05,Wiley paywall. Direct survival/mortality T3 metric. Namita-J to acquire. | free PDF via researchgate [med]: https://www.researchgate.net/publication/355177761_Survival_seedlings_growth_and_natural_regeneration_in_areas_under_ecological_restoration_in_a_sandy_coastal_plain_restinga_of_southeastern_Brazil
shono_anr_degraded_tropical_2007,forest_restoration,assisted_regeneration,T4,"Shono, K., Cadaweng, E.A., Durst, P.B. (2007). Application of Assisted Natural Regeneration to Restore Degraded Tropical Forestlands. Restoration Ecology 15(4).",10.1111/j.1526-100x.2007.00274.x,http://formad-environnement.org/RNA_Restoration-Ecology_Shono-et-al2007.pdf,oa,OA (websearch:project-site/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/shono_anr_degraded_tropical_2007.pdf,pending,Namita-J,2026-08-05,HIGH priority — seminal ANR practice + site-viability conditions. Namita-J via institutional access -> SharePoint library/forest_restoration/. | free PDF via project-site [high]: http://formad-environnement.org/RNA_Restoration-Ecology_Shono-et-al2007.pdf
chazdon_natregen_tool_flr_2016,forest_restoration,assisted_regeneration,T4,"Chazdon, R.L., Guariguata, M.R. (2016). Natural regeneration as a tool for large-scale forest restoration in the tropics: prospects and challenges. Biotropica 48(6).",10.1111/btp.12381,https://cgspace.cgiar.org/items/be93ad69-4a1b-4ef3-9749-b35ae25ed448,oa,OA (websearch:agency/CGSpace/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/chazdon_natregen_tool_flr_2016.pdf,pending,Namita-J,2026-08-05,HIGH priority seminal anchor (694 cites). Namita-J. | free PDF via agency/CGSpace [med]: https://cgspace.cgiar.org/items/be93ad69-4a1b-4ef3-9749-b35ae25ed448
holl_stimulating_natregen_degraded_2013,forest_restoration,assisted_regeneration,T4,"Holl, K.D., Aide, T.M. et al. (2013). Stimulating Natural Regeneration of Tropical Forest on Degraded Land: Approaches, Outcomes, and Information Gaps. Restoration Ecology 21(1).",10.1111/rec.12048,https://doi.org/10.1111/rec.12048,paywalled,"paywalled (Wiley, closed OA)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/holl_stimulating_natregen_degraded_2013.pdf,pending,Namita-J,2026-08-05,MED priority — passive/active switch on degradation gradient. Namita-J. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
barros_mcda_prioritize_restoration_amazon_2022,forest_restoration,assisted_regeneration,T4,Barros et al. (2022). Multicriteria approach to prioritize forest restoration areas for biodiversity conservation in the eastern Amazon. Journal of Environmental Management 320:115590.,10.1016/j.jenvman.2022.115590,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4094737,oa,OA (websearch:semanticscholar/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/2_ForestRestoration/barros_mcda_prioritize_restoration_amazon_2022.pdf,pending,Namita-J,2026-08-05,HIGH priority — LMIC MCDA prioritization. Namita-J. | free PDF via semanticscholar [med]: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4094737
rip_buffer_width_guidelines_review_2004,riparian_buffer,planted,T4,"Lee P., Smyth C., Boutin S. (2004). Quantitative review of riparian buffer width guidelines from Canada and the United States. Journal of Environmental Management 70(2):165-180.",10.1016/j.jenvman.2003.11.009,https://www.napawatersheds.org/img/managed/Document/2887/RiparianBufferReview.JEnvMgnt2004.pdf,oa,OA (websearch:agency-repo/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/rip_buffer_width_guidelines_review_2004.pdf,pending,Namita-J,2026-08-06,"High-priority seminal T4 width-envelope source. Namita-J to acquire PDF -> SharePoint library/riparian_buffer/, set SRC.library_path. No PDF in git. | free PDF via agency-repo [high]: https://www.napawatersheds.org/img/managed/Document/2887/RiparianBufferReview.JEnvMgnt2004.pdf"
multispecies_buffer_design_placement_1995,riparian_buffer,planted,T4,Schultz R.C. et al. (1995). Design and placement of a multi-species riparian buffer strip system. Agroforestry Systems 29:201-226.,10.1007/bf00704869,https://doi.org/10.1007/bf00704869,paywalled,"paywalled (Springer, closed OA)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/multispecies_buffer_design_placement_1995.pdf,pending,Namita-J,2026-08-06,Core F1 planted design+placement source. Namita-J acquire -> SharePoint. | possible free copy (LOW conf-verify): https://projects.sare.org/information-product/design-and-placement-of-a-multispecies-riparian-buffer-strip-system/
grass_barrier_vfs_runoff_effectiveness_2004,riparian_buffer,planted,T4,"Blanco-Canqui H. et al. (2004). Grass barrier and vegetative filter strip effectiveness in reducing runoff, sediment, nitrogen, and phosphorus loss. Soil Science Society of America Journal 68(5):1670-1678.",10.2136/sssaj2004.1670,https://www.ars.usda.gov/ARSUserFiles/50701000/cswq-0007-154368.pdf,oa,OA (websearch:agency/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/grass_barrier_vfs_runoff_effectiveness_2004.pdf,pending,Namita-J,2026-08-06,Grass-buffer parameter + runoff-load relations. Namita-J acquire -> SharePoint. | free PDF via agency [high]: https://www.ars.usda.gov/ARSUserFiles/50701000/cswq-0007-154368.pdf
site_specific_vs_fixed_width_cost_2016,riparian_buffer,planted,T4,Tiwari T. et al. (2016). Cost of riparian buffer zones: a comparison of hydrologically adapted site-specific riparian buffers with traditional fixed widths. Water Resources Research 52(2):1056-1069.,10.1002/2015wr018014,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2015WR018014,oa,OA (websearch:publisher-OA/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/site_specific_vs_fixed_width_cost_2016.pdf,pending,Namita-J,2026-08-06,Variable-width/DTW siting logic. Namita-J acquire -> SharePoint. | free PDF via publisher-OA [med]: https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2015WR018014
effective_width_sediment_anfis_swat_2020,riparian_buffer,planted,T4,Assessment of the effective width of riparian buffer strips to reduce suspended sediment in an agricultural landscape using ANFIS and SWAT models (2020). Catena 195:104762.,10.1016/j.catena.2020.104762,https://doi.org/10.1016/j.catena.2020.104762,paywalled,"paywalled (Elsevier, closed OA)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/effective_width_sediment_anfis_swat_2020.pdf,pending,Namita-J,2026-08-06,Effective-width in agricultural (system_constraint) landscape. Namita-J acquire -> SharePoint. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
managing_buffer_strips_es_review_2020,riparian_buffer,planted,T3,Cole et al. (2020) Managing riparian buffer strips to optimise ecosystem services: A review. Agric. Ecosyst. Environ. 296:106891.,10.1016/j.agee.2020.106891,https://pure.sruc.ac.uk/en/publications/managing-riparian-buffer-strips-to-optimise-ecosystem-services-a-/,oa,OA (websearch:university-repo/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/managing_buffer_strips_es_review_2020.pdf,pending,Namita-J,2026-08-06,Priority: anchor updated_lit synthesis spanning flood/erosion/sediment/thermal + width/veg-type levers. | free PDF via university-repo [med]: https://pure.sruc.ac.uk/en/publications/managing-riparian-buffer-strips-to-optimise-ecosystem-services-a-/
buffer_width_guidelines_review_2004,riparian_buffer,planted,T3,"Lee, Smyth & Boutin (2004) Quantitative review of riparian buffer width guidelines from Canada and the United States. J. Environ. Manage. 70(2):165-180.",10.1016/j.jenvman.2003.11.009,https://www.napawatersheds.org/img/managed/Document/2887/RiparianBufferReview.JEnvMgnt2004.pdf,oa,OA (websearch:agency/project-site/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/buffer_width_guidelines_review_2004.pdf,pending,Namita-J,2026-08-06,Core width-limiter synthesis. | free PDF via agency/project-site [high]: https://www.napawatersheds.org/img/managed/Document/2887/RiparianBufferReview.JEnvMgnt2004.pdf
effective_width_suspended_sediment_2020,riparian_buffer,planted,T3,(2020) Assessment of the effective width of riparian buffer strips to reduce suspended sediment in an agricultural landscape. Catena 195:104762.,10.1016/j.catena.2020.104762,https://espace.inrs.ca/11210/1/P3831.pdf,oa,OA (websearch:university-repo/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/effective_width_suspended_sediment_2020.pdf,pending,Namita-J,2026-08-06,Effective-width x suspended-sediment; strong T3 sediment + siting param. | free PDF via university-repo [med]: https://espace.inrs.ca/11210/1/P3831.pdf
buffer_width_microclimate_logging_2019,riparian_buffer,planted,T3,(2019) The effect of buffer strip width and selective logging on riparian forest microclimate. For. Ecol. Manage. 452:117623.,10.1016/j.foreco.2019.117623,https://jyx.jyu.fi/jyx/Record/jyx_123456789_66021,oa,OA (websearch:university-repo/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/buffer_width_microclimate_logging_2019.pdf,pending,Namita-J,2026-08-06,Thermal/microclimate buffering evidence (T3 shade/temperature). | free PDF via university-repo [med]: https://jyx.jyu.fi/jyx/Record/jyx_123456789_66021
nutrient_sediment_retention_length_vegtype_2024,riparian_buffer,planted,T3,"(2024) Nutrient and sediment retention by riparian vegetated buffer strips: impacts of buffer length, vegetation type... Agric. Ecosyst. Environ. 373:109050.",10.1016/j.agee.2024.109050,https://doi.org/10.1016/j.agee.2024.109050,paywalled,paywalled (Elsevier),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/nutrient_sediment_retention_length_vegtype_2024.pdf,pending,Namita-J,2026-08-06,Recent quantification of length x veg-type x sediment retention. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
rvb_wq_restoration_lowrance_1993,riparian_buffer,planted,T3,Osborne & Kovacic (1993) Riparian vegetated buffer strips in water-quality restoration and stream management. Freshw. Biol. 29(2):243-258.,10.1111/j.1365-2427.1993.tb00761.x,https://scispace.com/pdf/riparian-vegetated-buffer-strips-in-water-quality-59fuwn9mky.pdf,oa,OA (websearch:semanticscholar/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/rvb_wq_restoration_lowrance_1993.pdf,pending,Namita-J,2026-08-06,Seminal; acquire if seminality weight warranted despite nutrient bias. | free PDF via semanticscholar [med]: https://scispace.com/pdf/riparian-vegetated-buffer-strips-in-water-quality-59fuwn9mky.pdf
multispecies_buffers_sediment_rainfall_2000,riparian_buffer,planted,T3,"Lee, Isenhart, Schultz & Mickelson (2000) Multispecies Riparian Buffers Trap Sediment and Nutrients during Rainfall Simulations. J. Environ. Qual. 29(4):1200-1205.",10.2134/jeq2000.00472425002900040025x,https://doi.org/10.2134/jeq2000.00472425002900040025x,paywalled,paywalled (Wiley/ASA),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/multispecies_buffers_sediment_rainfall_2000.pdf,pending,Namita-J,2026-08-06,Direct sediment-trapping performance metric. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
sediment_nutrient_removal_multispecies_2003,riparian_buffer,planted,T3,"Lee, Isenhart & Schultz (2003) Sediment and nutrient removal in an established multi-species riparian buffer. J. Soil Water Conserv. 58(1):1-8.",10.1080/00224561.2003.12457491,https://doi.org/10.1080/00224561.2003.12457491,paywalled,paywalled (JSWC),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/sediment_nutrient_removal_multispecies_2003.pdf,pending,Namita-J,2026-08-06,Established-buffer sediment removal. | possible free copy (LOW conf-verify): https://www.researchgate.net/publication/247466880_Sediment_and_Nutrient_Removal_in_an_Established_Multi-Species_Riparian_Buffer
mayer_2007_n_removal_meta,riparian_buffer,planted,T6,Mayer P.M. et al. (2007) Meta-Analysis of Nitrogen Removal in Riparian Buffers. Journal of Environmental Quality 36(4).,10.2134/jeq2006.0462,http://www.ask-force.org/web/Bt/Mayer-Meta-Analysis-Riparian-Buffers-2007.pdf,oa,OA (websearch:publisher-OA/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/mayer_2007_n_removal_meta.pdf,pending,Namita-J,2026-08-06,Highest-priority acquire: seminal quantitative N-removal vs width/vegetation synthesis. Namita-J -> SharePoint library/riparian_buffer/. Not in git. | free PDF via publisher-OA [high]: http://www.ask-force.org/web/Bt/Mayer-Meta-Analysis-Riparian-Buffers-2007.pdf
dosskey_grass_shrub_2007,riparian_buffer,planted,T6,"Dosskey M.G. et al. (2007) Grass-Shrub Riparian Buffer Removal of Sediment, Phosphorus, and Nitrogen From Simulated Runoff. JAWRA 43(3).",10.1111/j.1752-1688.2007.00090.x,https://www.academia.edu/114207101/Grass_Shrub_Riparian_Buffer_Removal_of_Sediment_Phosphorus_and_Nitrogen_From_Simulated_Runoff,oa,OA (websearch:academia/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/dosskey_grass_shrub_2007.pdf,pending,Namita-J,2026-08-06,Grass-vs-woody trapping efficiencies (sediment/P/N). Namita-J acquire -> SharePoint. Not in git. | free PDF via academia [med]: https://www.academia.edu/114207101/Grass_Shrub_Riparian_Buffer_Removal_of_Sediment_Phosphorus_and_Nitrogen_From_Simulated_Runoff
fortier_poplar_buffer_carbon_2010,riparian_buffer,planted,T6,"Fortier J. et al. (2010) Nutrient accumulation and carbon sequestration in 6-year-old hybrid poplars in multiclonal agricultural riparian buffers. Agriculture, Ecosystems & Environment 137.",10.1016/j.agee.2010.02.013,https://doi.org/10.1016/j.agee.2010.02.013,paywalled,paywalled (closed OA),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/fortier_poplar_buffer_carbon_2010.pdf,pending,Namita-J,2026-08-06,Carbon-sequestration T6 outcome for planted woody buffers (under-covered elsewhere). Namita-J acquire -> SharePoint. Not in git. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
spatial_mcda_riparian_priorities_2013,riparian_buffer,natural_restored,T4,Weller & Baker (2013). A spatial multi-criteria planning scheme for evaluating riparian buffer restoration priorities. Ecological Engineering.,10.1016/j.ecoleng.2013.01.037,https://doi.org/10.1016/j.ecoleng.2013.01.037,paywalled,Elsevier paywall - no OA copy located,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/spatial_mcda_riparian_priorities_2013.pdf,pending,Namita-J,2026-08-06,Highest-priority acquire: core T4 GIS-MCDA siting reference. Namita-J -> library/riparian_buffer/. Never commit PDF to git. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
critical_source_areas_buffer_planning_2009,riparian_buffer,natural_restored,T4,Assessing Critical Source Areas in Watersheds for Conservation Buffer Planning and Riparian Restoration (2009). Environmental Management.,10.1007/s00267-009-9380-y,https://doi.org/10.1007/s00267-009-9380-y,paywalled,Springer paywall,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/critical_source_areas_buffer_planning_2009.pdf,pending,Namita-J,2026-08-06,T4 critical-source-area siting. Namita-J acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
latam_riparian_forest_buffers_2019,riparian_buffer,natural_restored,T4,Riparian-forest buffers: bridging the gap between top-down and bottom-up restoration approaches in Latin America (2019). Land Use Policy.,10.1016/j.landusepol.2019.104085,https://doi.org//10.1016/j.landusepol.2019.104085,oa,OA (Unpaywall:publisher),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/latam_riparian_forest_buffers_2019.pdf,pending,Namita-J,2026-08-06,LMIC value; acquire if capacity. | OA via Unpaywall (publisher)
global_review_riparian_veg_restoration_2015,riparian_buffer,natural_restored,T4,Restoration of riparian vegetation: a global review of implementation and evaluation approaches (2015). Journal of Environmental Management.,10.1016/j.jenvman.2015.04.033,https://doi.org/10.1016/j.jenvman.2015.04.033,paywalled,Elsevier paywall,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/global_review_riparian_veg_restoration_2015.pdf,pending,Namita-J,2026-08-06,F2 restoration review; acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
neotropical_riparian_biodiversity_thresholds_2020,riparian_buffer,natural_restored,T4,Thresholds of freshwater biodiversity in response to riparian vegetation loss in the Neotropical region (2020). Journal of Applied Ecology.,10.1111/1365-2664.13657,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1365-2664.13657,oa,OA (Unpaywall:publisher),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/neotropical_riparian_biodiversity_thresholds_2020.pdf,pending,Namita-J,2026-08-06,LMIC riparian-condition thresholds; acquire. | OA via Unpaywall (publisher)
brazil_landuse_loworder_streams_2018,riparian_buffer,natural_restored,T4,Effects of land use and land cover on water quality of low-order streams in Southeastern Brazil (2018). Catena.,10.1016/j.catena.2018.04.027,https://doi.org/10.1016/j.catena.2018.04.027,paywalled,Elsevier paywall,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/brazil_landuse_loworder_streams_2018.pdf,pending,Namita-J,2026-08-06,LMIC adjacent-land-use (system_constraint); acquire. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
managing_riparian_buffer_strips_es_review_2020,riparian_buffer,natural_restored,T4,"Managing riparian buffer strips to optimise ecosystem services: a review (2020). Agriculture, Ecosystems & Environment.",10.1016/j.agee.2020.106891,https://doi.org/10.1016/j.agee.2020.106891,paywalled,Elsevier paywall,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/managing_riparian_buffer_strips_es_review_2020.pdf,pending,Namita-J,2026-08-06,Buffer siting/width->ES review; acquire if capacity. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
osborne_kovacic_1993_buffer_wq_restoration,riparian_buffer,natural_restored,T6,"Osborne, L.L. & Kovacic, D.A. (1993). Riparian vegetated buffer strips in water-quality restoration and stream management. Freshwater Biology 29(2).",10.1111/j.1365-2427.1993.tb00761.x,https://doi.org/10.1111/j.1365-2427.1993.tb00761.x,paywalled,"paywalled (Wiley, closed OA status in OpenAlex)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/osborne_kovacic_1993_buffer_wq_restoration.pdf,pending,Namita-J,2026-08-06,Seminal restored-buffer WQ synthesis. Namita-J to acquire PDF -> SharePoint library/riparian_buffer/; not to be committed to git. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
mayer_2007_meta_n_removal_buffers,riparian_buffer,natural_restored,T6,"Mayer, P.M. et al. (2007). Meta-Analysis of Nitrogen Removal in Riparian Buffers. Journal of Environmental Quality 36(4).",10.2134/jeq2006.0462,http://www.ask-force.org/web/Bt/Mayer-Meta-Analysis-Riparian-Buffers-2007.pdf,oa,OA (websearch:project-site/agency/high),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/mayer_2007_meta_n_removal_buffers.pdf,pending,Namita-J,2026-08-06,Highest-value N-removal-efficiency meta-analysis (verify DOI on acquisition). Namita-J -> SharePoint library. | free PDF via project-site/agency [high]: http://www.ask-force.org/web/Bt/Mayer-Meta-Analysis-Riparian-Buffers-2007.pdf
newbold_2000_buffer_restoration_connecticut_wq,riparian_buffer,natural_restored,T6,"Newbold, J.D. et al. (2000). Water Quality Changes from Riparian Buffer Restoration in Connecticut. Journal of Environmental Quality 29(4).",,https://api.openalex.org/works?filter=title.search:Water%20Quality%20Changes%20from%20Riparian%20Buffer%20Restoration%20in%20Connecticut,paywalled,paywalled; DOI not captured in search (resolve via OpenAlex work record),Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/newbold_2000_buffer_restoration_connecticut_wq.pdf,pending,Namita-J,2026-08-06,Directly restored-buffer T6. Namita-J: resolve DOI + acquire PDF -> library. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
reforestation_ecosystem_services_costa_rica_2022,riparian_buffer,natural_restored,T6,"(2022). Modeling multiple ecosystem services and beneficiaries of riparian reforestation in Costa Rica. Ecosystem Services, S2212041622000663.",,https://www.sciencedirect.com/science/article/pii/S2212041622000663,paywalled,likely paywalled (Elsevier); confirm OA,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/reforestation_ecosystem_services_costa_rica_2022.pdf,pending,Namita-J,2026-08-06,Priority LMIC/tropical anchor. Namita-J: check OA/institutional access; DOI via ScienceDirect record. | possible free copy (LOW conf-verify): https://www.sciencedirect.com/science/article/pii/S2212041622000663
restoration_age_nutrient_retention_2014,riparian_buffer,natural_restored,T3,"Influence of Restoration Age and Riparian Vegetation on Reach-Scale Nutrient Retention (2014), JAWRA",10.1111/jawr.12205,https://doi.org/10.1111/jawr.12205,paywalled,paywalled (Wiley); no OA copy located,Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/restoration_age_nutrient_retention_2014.pdf,pending,Namita-J,2026-08-06,"Namita-J to acquire PDF -> SharePoint library/riparian_buffer/. F2 restoration-age/regeneration trajectory x nutrient-retention T3 — high value, no free copy. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually."
osborne_kovacic_buffer_wq_restoration_1993,riparian_buffer,natural_restored,T3,"Osborne & Kovacic (1993) Riparian vegetated buffer strips in water-quality restoration and stream management, Freshwater Biology",10.1111/j.1365-2427.1993.tb00761.x,https://scispace.com/pdf/riparian-vegetated-buffer-strips-in-water-quality-59fuwn9mky.pdf,oa,OA (websearch:semanticscholar/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/4_RiparianBuffer/osborne_kovacic_buffer_wq_restoration_1993.pdf,pending,Namita-J,2026-08-06,Namita-J to acquire. Seminal (950 cites) foundational T3 buffer-restoration reference; queue for corpus even if only for is_seminal grounding. | free PDF via semanticscholar [med]: https://scispace.com/pdf/riparian-vegetated-buffer-strips-in-water-quality-59fuwn9mky.pdf
page_nl_paludiculture_crop_suitability_model,wetland_management,peatland,T4,Modeling crop suitability for rewetting landscapes in the Netherlands across present and future climate scenarios. Agricultural Water Management (2026).,10.1016/j.agwat.2026.00071 (verify on acquire),https://www.researchgate.net/publication/400905969_Modeling_crop_suitability_for_rewetting_landscapes_in_the_Netherlands_across_present_and_future_climate_scenarios,oa,OA (websearch:researchgate/med),OA — browser/repository download (no institutional access needed),D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/page_nl_paludiculture_crop_suitability_model.pdf,pending,Namita-J,2026-08-06,"Highest-value T4 suitability-modelling exemplar for F3 (water balance + soil texture + pH + water table). Namita-J to acquire via institutional access; upload PDF to SharePoint library/wetland_management/, set SRC.library_path. Not to be committed to git. | free PDF via researchgate [med]: https://www.researchgate.net/publication/400905969_Modeling_crop_suitability_for_rewetting_landscapes_in_the_Netherlands_across_present_and_future_climate_scenarios"
jauhiainen_tropical_peat_hydro_restoration_2008,wetland_management,peatland,T3,Jauhiainen et al. (2008) CO2 and CH4 fluxes in drained tropical peat before and after hydrological restoration. Ecology.,10.1890/07-2038.1,https://doi.org/10.1890/07-2038.1,paywalled,"paywalled (closed access, ESA journal)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/jauhiainen_tropical_peat_hydro_restoration_2008.pdf,pending,Namita-J,2026-08-06,Screened-in for tropical rewetting/water-table mechanism. Route to Namita-J for library upload; never commit PDF to git. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
dohong_tropical_restoration_techniques_review_2018,wetland_management,peatland,T3,Dohong et al. (2018) A Review of Techniques for Effective Tropical Peatland Restoration. Wetlands.,10.1007/s13157-018-1017-6,https://doi.org/10.1007/s13157-018-1017-6,paywalled,"paywalled (Springer, closed)",Institutional access via CGIAR library,D591_Rural-Scan_NBS/2_Technical_&_Data/library/5_WetlandManagement/dohong_tropical_restoration_techniques_review_2018.pdf,pending,Namita-J,2026-08-06,High-value tropical technique review (rewetting/canal-blocking). Namita-J acquire -> SharePoint library/<wetland_management>. | web-searched 2026-08: no free copy (institutional); check ResearchGate manually.
